bottle_id_pub,biosample,run,bioproject,gbp,library_strategy,library_selection,model,sample_name,taxon_name,experiment_accession,experiment_title,library_name,library_source,library_layout,platform,submitter,study_accession,study_alias,study_centre_project_name,organisation,organisation_department,organisation_institution,organisation_street,organisation_city,organisation_country,organisation_contact_name,organisation_contact_email,sample_description,sample_alias,sample_accession,sample_title,collection_date,depth,env_biome,env_feature,env_material,geo_loc_name,geotraces_section,cruise_id,cruise_station,bottle_id,biosamplemodel,study_title,design_description,study_abstract,study_links,number_of_runs_for_sample,spots,bases,run_size,published,read1_length_average,read1_length_stdev,read2_length_average,read2_length_stdev,isolation_source,year,month,day,time,cruise_bodc,station_bodc,type_bodc,yyyy_mm_ddthh_mm_ss_sss_bodc,longitude_degrees_east_bodc,latitude_degrees_north_bodc,bot_depth_m_bodc,operators_cruise_name_bodc,ship_name_bodc,period_bodc,chief_scientist_bodc,geotraces_scientist_bodc,cruise_aliases_bodc,cruise_information_link_bodc,bodc_cruise_number_bodc,ctdprs_t_value_sensor_dbar_bodc,qv_seadatanet_bodc,depth_m_bodc,rosette_bottle_number_bodc,geotraces_sample_id_bodc,bottle_flag_bodc,cast_identifier_bodc,sampling_device_bodc,bodc_event_number_bodc,ncbi_metagenome_biosample_accession_bodc,ncbi_single_cell_genome_bioproject_accession_bodc,ncbi_16s_18s_rrna_gene_biosample_accession_bodc,embl_ebi_metagenome_mgnify_analysis_accession_bodc,temperature_degC,salinity_pss,salinity_d_conc_bottle_bodc,cfc_11_d_conc_bottle_pmol_kg_bodc,cfc_12_d_conc_bottle_pmol_kg_bodc,cfc113_d_conc_bottle_pmol_kg_bodc,sf6_d_conc_bottle_fmol_kg_bodc,he_d_conc_bottle_nmol_kg_bodc,ne_d_conc_bottle_nmol_kg_bodc,oxygen_d_conc_bottle_umol_kg_bodc,oxygen_umolKg,phosphate_umolKg,phosphate_ll_d_conc_fish_umol_kg_bodc,silicate_umolKg,nitrate_umolKg,nitrate_ll_d_conc_fish_umol_kg_bodc,nitrite_umolKg,nitrite_ll_d_conc_fish_umol_kg_bodc,no2_no3_d_conc_bottle_umol_kg_bodc,talk_d_conc_bottle_umol_kg_bodc,dic_umolKg,doc_umolKg,tdn_d_conc_bottle_umol_kg_bodc,chla_ngL,chlb_ngL,chlc_ngL,dv_chl_a_hplc_tp_conc_bottle_ng_liter_bodc,qv_odv_sample_bodc,size_frac_low,size_frac_up,size_frac,samp_size,samp_vol_we_dna_ext,latitude,longitude,lat_lon,layer,local_time,environmental_package
844349,SAMN07136600,SRR5788218,PRJNA385854,6.753,WGS,RANDOM,NextSeq 550,S0124,marine metagenome,SRX2974514,"Marine metagenome, Atlantic Ocean, 38.32433 N 68.87553 W, 90.8m",S0124,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0124,SRS2329524,,2011-11-12,90.8,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,4,844349,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,22509006,6752701800,2950971617,2018-05-01 00:39:31,150,0,150,0,"",2011,11,12,14:57:00,GA03,Station 4,B,2011-11-13T02:30:48,291.13071,38.3272,3816,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,91.6,0,90.8,10,6478,No problem reported (0),3043,CTD,1646228,SAMN07136600,PRJNA445865;PRJEB33281,SAMN15928650,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452583,23.570999,36.1381,36.135502,1.856,1.125,,1.356,1.6903,6.662,207.600006,207.800003,0,,0.29,0,,0,,,,,,,,,,,1,0.22,,0.22-NA,500,100,38.32433,-68.87553,38.32433 -68.87553,,,water
844529,SAMN07136606,SRR5788323,PRJNA385854,6.861,WGS,RANDOM,NextSeq 550,S0130,marine metagenome,SRX2974409,"Marine metagenome, Atlantic Ocean, 37.60731 N 68.3895 W, 39.6m",S0130,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0130,SRS2329418,,2011-11-15,39.6,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,6,844529,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,22871300,6861390000,3093141332,2018-05-01 00:39:29,150,0,150,0,"",2011,11,15,06:20:00,GA03,Station 6,B,2011-11-15T02:51:43,291.59521,37.5938,4607,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,40.1,0,39.6,12,6663,No problem reported (0),3060,CTD,1646312,SAMN07136606,"",SAMN15928654,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452456,23.395,35.9972,35.997398,1.8,1.136,,1.271,1.7053,6.711,208.300003,207.699997,0,,0.59,0,,0.04,,,,,,,,,,,1,0.22,,0.22-NA,500,100,37.60731,-68.3895,37.60731 -68.3895,,,water
844532,SAMN07136607,SRR5788316,PRJNA385854,6.193,WGS,RANDOM,NextSeq 550,S0131,marine metagenome,SRX2974416,"Marine metagenome, Atlantic Ocean, 37.60731 N 68.3895 W, 64.6m",S0131,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0131,SRS2329430,,2011-11-15,64.6,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,6,844532,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,20644218,6193265400,2778186109,2018-05-01 00:39:29,150,0,150,0,"",2011,11,15,06:20:00,GA03,Station 6,B,2011-11-15T02:51:43,291.59521,37.5938,4607,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,65.2,0,64.6,11,6662,No problem reported (0),3060,CTD,1646312,SAMN07136607,"",SAMN15928655,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452463,23.417999,36.034,36.035301,1.785,1.133,,1.262,1.6981,6.651,208.199997,207.5,0,,0.59,0.01,,0.03,,,,,,,,,,,1,0.22,,0.22-NA,500,100,37.60731,-68.3895,37.60731 -68.3895,,,water
844535,SAMN07136608,SRR5788317,PRJNA385854,6.81,WGS,RANDOM,NextSeq 550,S0132,marine metagenome,SRX2974415,"Marine metagenome, Atlantic Ocean, 37.60731 N 68.3895 W, 89.6m",S0132,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0132,SRS2329424,,2011-11-15,89.6,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,6,844535,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,22698692,6809607600,3033656457,2018-05-01 00:39:29,150,0,150,0,"",2011,11,15,06:20:00,GA03,Station 6,B,2011-11-15T02:51:43,291.59521,37.5938,4607,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,90.4,0,89.6,10,6661,No problem reported (0),3060,CTD,1646312,SAMN07136608,"",SAMN15928656,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452462,23.462999,36.070801,36.068401,1.776,1.128,,1.302,1.6938,6.639,207.899994,208.100006,0,,0.59,0,,0.03,,,,,,,,,,,1,0.22,,0.22-NA,500,100,37.60731,-68.3895,37.60731 -68.3895,,,water
844604,SAMN07136528,SRR5788141,PRJNA385854,12.56,WGS,RANDOM,NextSeq 550,S0049,marine metagenome,SRX2974591,"Marine metagenome, Atlantic Ocean, 35.41617 N 66.54077 W, 31.3m",S0049,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0049,SRS2329601,,2011-11-16,31.3,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,8,844604,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,41868308,12560492400,5654916866,2018-05-01 00:39:34,150,0,150,0,"",2011,11,16,13:59:00,GA03,Station 8,B,2011-11-17T01:36:46,293.43021,35.4206,4941,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,31.6,0,31.3,12,6722,No problem reported (0),3065,CTD,1646340,SAMN07136528,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00457182,23.075001,36.352001,36.351101,1.852,1.152,,1.23,1.6883,6.671,210.399994,210.399994,0.01,,0.39,0,,0,,,,,,,,,,,1,0.22,,0.22-NA,500,100,35.41617,-66.54077,35.41617 -66.54077,,,water
844607,SAMN07136529,SRR5788142,PRJNA385854,5.674,WGS,RANDOM,NextSeq 550,S0050,marine metagenome,SRX2974590,"Marine metagenome, Atlantic Ocean, 35.41617 N 66.54077 W, 68m",S0050,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0050,SRS2329598,,2011-11-16,68,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,8,844607,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,18914125,5674237500,3009135916,2018-05-01 00:39:34,150,0,150,0,"",2011,11,16,13:59:00,GA03,Station 8,B,2011-11-17T01:36:46,293.43021,35.4206,4941,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,68.4,0,68,11,6721,No problem reported (0),3065,CTD,1646340,SAMN07136529,"",SAMN15928586,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00457181,23.073999,36.3508,36.350101,1.865,1.154,,1.232,1.6854,6.704,210.199997,210.399994,0.01,,0.39,0,,0,,,,,,,,,,,1,0.22,,0.22-NA,500,100,35.41617,-66.54077,35.41617 -66.54077,,,water
844712,SAMN07136560,SRR5788224,PRJNA385854,10.163,WGS,RANDOM,NextSeq 550,S0082,marine metagenome,SRX2974508,"Marine metagenome, Atlantic Ocean, 31.75351 N 64.17499 W, 41.8m",S0082,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0082,SRS2329517,,2011-11-19,41.8,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,10,844712,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,33877240,10163172000,4474793104,2018-05-01 00:39:31,150,0,150,0,"",2011,11,19,19:31:00,GA03,Station 10,B,2011-11-20T17:06:54,295.82809,31.7494,4569,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,42.3,0,41.8,12,6825,No problem reported (0),3079,CTD,1646389,SAMN07136560,"",SAMN15928615,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452578,24.134001,36.546001,36.538101,1.791,1.115,183,1.244,1.6786,6.559,208.600006,209.100006,0,,0.19,0.01,,0,,,,,,,,,,,1,0.22,,0.22-NA,500,100,31.75351,-64.17499,31.75351 -64.17499,,,water
844715,SAMN07136561,SRR5788313,PRJNA385854,10.043,WGS,RANDOM,NextSeq 550,S0083,marine metagenome,SRX2974419,"Marine metagenome, Atlantic Ocean, 31.75351 N 64.17499 W, 75.7m",S0083,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0083,SRS2329425,,2011-11-19,75.7,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,10,844715,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,33475023,10042506900,4423846662,2018-05-01 00:39:29,150,0,150,0,"",2011,11,19,19:31:00,GA03,Station 10,B,2011-11-20T17:06:54,295.82809,31.7494,4569,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,76.4,0,75.7,11,6824,No problem reported (0),3079,CTD,1646389,SAMN07136561,"",SAMN15928616,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452465,24.188999,36.603298,36.590199,1.786,1.103,159,1.246,1.6834,6.581,208.699997,209.100006,0,,0.1,0,,0,,,,,,,,,,,1,0.22,,0.22-NA,500,100,31.75351,-64.17499,31.75351 -64.17499,,,water
844718,SAMN07136562,SRR5788312,PRJNA385854,9.436,WGS,RANDOM,NextSeq 550,S0084,marine metagenome,SRX2974420,"Marine metagenome, Atlantic Ocean, 31.75351 N 64.17499 W, 89.1m",S0084,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0084,SRS2329429,,2011-11-19,89.1,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,10,844718,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,31453590,9436077000,4143036588,2018-05-01 00:39:29,150,0,150,0,"",2011,11,19,19:31:00,GA03,Station 10,B,2011-11-20T17:06:54,295.82809,31.7494,4569,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,89.9,0,89.1,10,6823,No problem reported (0),3079,CTD,1646389,SAMN07136562,"",SAMN15928617,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452473,22.115999,36.664101,36.6632,2.055,1.252,162,1.274,1.718,6.861,219.5,219.800003,0,,0,0.07,,0.03,,,,,,,,,,,1,0.22,,0.22-NA,500,100,31.75351,-64.17499,31.75351 -64.17499,,,water
845123,SAMN07136591,SRR5788089,PRJNA385854,8.688,WGS,RANDOM,NextSeq 550,S0114,marine metagenome,SRX2974643,"Marine metagenome, Atlantic Ocean, 39.69225 N 69.86286 W, 30.2m",S0114,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0114,SRS2329651,,2011-11-08,30.2,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,1,845123,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,28961579,8688473700,3792947897,2018-05-01 00:39:35,150,0,150,0,"",2011,11,08,10:56:00,GA03,Station 1,B,2011-11-07T22:17:02,290.18469,39.6953,2132,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,30.5,0,30.2,12,6237,No problem reported (0),3015,CTD,1646116,SAMN07136591,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463263,19.386,34.977699,34.987301,2.284,1.314,,1.493,1.7305,6.955,226.300003,226.699997,0.08,,0.88,0.35,,0.06,,,,,,,,,,,1,0.22,,0.22-NA,500,100,39.69225,-69.86286,39.69225 -69.86286,,,water
845126,SAMN07136592,SRR5788090,PRJNA385854,8.285,WGS,RANDOM,NextSeq 550,S0115,marine metagenome,SRX2974642,"Marine metagenome, Atlantic Ocean, 39.69225 N 69.86286 W, 57.8m",S0115,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0115,SRS2329650,,2011-11-08,57.8,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,1,845126,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,27615447,8284634100,3658987507,2018-05-01 00:39:35,150,0,150,0,"",2011,11,08,10:56:00,GA03,Station 1,B,2011-11-07T22:17:02,290.18469,39.6953,2132,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,58.3,0,57.8,11,6236,No problem reported (0),3015,CTD,1646116,SAMN07136592,"",SAMN15928643,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463262,18.636999,35.432201,35.449799,2.31,1.342,,1.332,1.7199,6.958,189.300003,189.600006,0.42,,2.54,4.81,,0.17,,,,,,,,,,,1,0.22,,0.22-NA,500,100,39.69225,-69.86286,39.69225 -69.86286,,,water
845300,SAMN07136542,SRR5788013,PRJNA385854,4.558,WGS,RANDOM,NextSeq 550,S0064,marine metagenome,SRX2974719,"Marine metagenome, Atlantic Ocean, 38.65497 N 69.13131 W, 28.4m",S0064,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0064,SRS2329728,,2011-11-10,28.4,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,3,845300,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,15194120,4558236000,1904095922,2018-05-01 00:39:37,150,0,150,0,"",2011,11,10,14:23:00,GA03,Station 3,B,2011-11-11T05:00:43,290.88089,38.6671,3349,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,28.6,0,28.4,12,6389,No problem reported (0),3031,CTD,1646186,SAMN07136542,"",SAMN15928597,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452512,24.514,36.1661,36.163898,1.802,1.102,,1.224,1.7024,6.641,204.5,204.399994,0,,0.68,0,,0,,,,,,,,,,,1,0.22,,0.22-NA,500,100,38.65497,-69.13131,38.65497 -69.13131,,,water
845303,SAMN07136543,SRR5788065,PRJNA385854,5.255,WGS,RANDOM,NextSeq 550,S0065,marine metagenome,SRX2974667,"Marine metagenome, Atlantic Ocean, 38.65497 N 69.13131 W, 61.2m",S0065,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0065,SRS2329676,,2011-11-10,61.2,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,3,845303,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,17515188,5254556400,2192982416,2018-05-01 00:39:35,150,0,150,0,"",2011,11,10,14:23:00,GA03,Station 3,B,2011-11-11T05:00:43,290.88089,38.6671,3349,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,61.6,0,61.2,11,6388,No problem reported (0),3031,CTD,1646186,SAMN07136543,"",SAMN15928598,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463291,24.153,36.338501,36.341499,1.83,1.119,,1.34,1.6997,6.668,203.100006,202.800003,0,,0.19,0.09,,0.01,,,,,,,,,,,1,0.22,,0.22-NA,500,100,38.65497,-69.13131,38.65497 -69.13131,,,water
845306,SAMN07136544,SRR5788066,PRJNA385854,5.478,WGS,RANDOM,NextSeq 550,S0066,marine metagenome,SRX2974666,"Marine metagenome, Atlantic Ocean, 38.65497 N 69.13131 W, 86.4m",S0066,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0066,SRS2329675,,2011-11-10,86.4,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,3,845306,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,18259926,5477977800,2306300063,2018-05-01 00:39:35,150,0,150,0,"",2011,11,10,14:23:00,GA03,Station 3,B,2011-11-11T05:00:43,290.88089,38.6671,3349,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,86.9,0,86.4,10,6387,No problem reported (0),3031,CTD,1646186,SAMN07136544,"",SAMN15928599,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463290,23.587,36.679401,36.664799,1.922,1.159,,1.194,1.6967,6.702,166.100006,165.699997,0.08,,0.68,2.28,,0.03,,,,,,,,,,,1,0.22,,0.22-NA,500,100,38.65497,-69.13131,38.65497 -69.13131,,,water
845645,SAMN07136583,SRR5788087,PRJNA385854,9.132,WGS,RANDOM,NextSeq 550,S0105,marine metagenome,SRX2974645,"Marine metagenome, Atlantic Ocean, 27.58305 N 49.63297 W, 40.1m",S0105,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0105,SRS2329653,,2011-11-26,40.1,ocean_biome,ocean,water,Atlantic Ocean,GA03,KN204,14,845645,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,30438461,9131538300,4053383938,2018-05-01 00:39:35,150,0,150,0,"",2011,11,26,15:01:00,GA03,Station 14,B,2011-11-26T23:09:21,310.3671,27.583,4622,KN204,Knorr,06/11/2011 - 11/12/2011,Boyle Edward,Jenkins William,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10656/,10656,40.5,0,40.1,12,7244,No problem reported (0),3144,CTD,1646578,SAMN07136583,"",SAMN15928636,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463265,25.357,36.912399,36.911999,1.706,1.065,153,1.15,1.6822,6.57,205.300003,204.899994,0,,0.39,0,,0,,,,,,,,,,,1,0.22,,0.22-NA,500,100,27.58305,-49.63297,27.58305 -49.63297,,,water
